C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/04/2017,20:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/04/2017,16:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/04/2017,12:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/04/2017,08:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/04/2017,04:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/04/2017,00:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/03/2017,20:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/03/2017,16:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/03/2017,12:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/03/2017,08:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/03/2017,04:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/03/2017,00:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/02/2017,20:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/02/2017,16:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/02/2017,12:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/02/2017,08:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/02/2017,04:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/02/2017,00:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/01/2017,20:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/01/2017,16:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/01/2017,12:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/01/2017,08:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/01/2017,04:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,11/01/2017,00:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/31/2017,20:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/31/2017,16:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/31/2017,12:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/31/2017,08:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/31/2017,04:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/31/2017,00:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/30/2017,20:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/30/2017,16:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/30/2017,12:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/30/2017,08:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/30/2017,04:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/30/2017,00:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/29/2017,20:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/29/2017,16:00:00,REGULAR,1441,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/29/2017,12:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/29/2017,08:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/29/2017,04:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/29/2017,00:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/28/2017,20:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/28/2017,16:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/28/2017,12:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/28/2017,08:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/28/2017,04:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/28/2017,00:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/27/2017,20:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/27/2017,16:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/27/2017,12:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/27/2017,08:24:50,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/27/2017,08:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/27/2017,04:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/27/2017,00:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/26/2017,20:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/26/2017,16:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/26/2017,12:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/26/2017,08:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/26/2017,04:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/26/2017,00:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/25/2017,20:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/25/2017,16:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/25/2017,12:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/25/2017,08:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/25/2017,04:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/25/2017,00:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/24/2017,20:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/24/2017,16:00:00,REGULAR,1440,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/24/2017,12:00:00,REGULAR,1438,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/24/2017,08:00:00,REGULAR,1437,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/24/2017,04:00:00,REGULAR,1437,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/24/2017,00:00:00,REGULAR,1437,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/23/2017,20:00:00,REGULAR,1437,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/23/2017,16:00:00,REGULAR,1437,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/23/2017,12:00:00,REGULAR,1437,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/23/2017,08:00:00,REGULAR,1437,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/23/2017,04:00:00,REGULAR,1437,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/23/2017,00:00:00,REGULAR,1437,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/22/2017,20:00:00,REGULAR,1437,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/22/2017,16:00:00,REGULAR,1437,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/22/2017,12:00:00,REGULAR,1437,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/22/2017,08:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/22/2017,04:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/22/2017,00:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/21/2017,20:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/21/2017,16:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/21/2017,12:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/21/2017,08:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/21/2017,04:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/21/2017,00:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/20/2017,20:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/20/2017,16:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/20/2017,12:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/20/2017,08:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/20/2017,04:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/20/2017,00:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/19/2017,20:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/19/2017,16:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/19/2017,12:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/19/2017,08:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/19/2017,04:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/19/2017,00:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/18/2017,20:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/18/2017,16:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/18/2017,12:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/18/2017,08:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/18/2017,04:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/18/2017,00:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/17/2017,20:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/17/2017,16:00:00,REGULAR,1436,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/17/2017,12:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/17/2017,08:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/17/2017,04:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/17/2017,00:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/16/2017,20:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/16/2017,18:12:55,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/16/2017,16:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/16/2017,12:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/16/2017,08:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/16/2017,04:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/16/2017,00:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/15/2017,20:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/15/2017,16:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/15/2017,12:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/15/2017,08:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/15/2017,04:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/15/2017,00:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/14/2017,20:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/14/2017,16:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/14/2017,12:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/14/2017,08:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/14/2017,04:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/14/2017,00:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/13/2017,20:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/13/2017,16:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/13/2017,12:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/13/2017,08:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/13/2017,04:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/13/2017,00:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/12/2017,20:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/12/2017,16:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/12/2017,12:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/12/2017,08:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/12/2017,04:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/12/2017,00:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/11/2017,20:00:00,REGULAR,1435,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/11/2017,16:00:00,REGULAR,1434,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/11/2017,12:00:00,REGULAR,1434,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/11/2017,08:00:00,REGULAR,1434,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/11/2017,04:00:00,REGULAR,1434,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/11/2017,00:00:00,REGULAR,1434,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/10/2017,20:00:00,REGULAR,1434,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/10/2017,16:00:00,REGULAR,1434,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/10/2017,12:00:00,REGULAR,1434,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/10/2017,08:00:00,REGULAR,1434,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/10/2017,04:00:00,REGULAR,1434,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/10/2017,00:00:00,REGULAR,1434,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/09/2017,20:00:00,REGULAR,1434,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/09/2017,16:00:00,REGULAR,1434,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/09/2017,12:00:00,REGULAR,1434,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/09/2017,08:00:00,REGULAR,1433,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/09/2017,04:00:00,REGULAR,1433,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/09/2017,00:00:00,REGULAR,1433,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/08/2017,20:00:00,REGULAR,1433,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/08/2017,16:00:00,REGULAR,1433,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/08/2017,12:00:00,REGULAR,1433,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/08/2017,08:00:00,REGULAR,1433,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/08/2017,04:00:00,REGULAR,1433,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/08/2017,00:00:00,REGULAR,1433,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/07/2017,20:00:00,REGULAR,1433,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/07/2017,16:00:00,REGULAR,1432,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/07/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/07/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/07/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/07/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/06/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/06/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/06/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/06/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/06/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/06/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/05/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/05/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/05/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/05/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/05/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/05/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/04/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/04/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/04/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/04/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/04/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/04/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/03/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/03/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/03/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/03/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/03/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/03/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/02/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/02/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/02/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/02/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/02/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/02/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/01/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/01/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/01/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/01/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/01/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,10/01/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/30/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/30/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/30/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/30/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/30/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/30/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/29/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/29/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/29/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/29/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/29/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/29/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/28/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/28/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/28/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/28/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/28/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/28/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/27/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/27/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/27/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/27/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/27/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/27/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/26/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/26/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/26/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/26/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/26/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/26/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/25/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/25/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/25/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/25/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/25/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/25/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/24/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/24/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/24/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/24/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/24/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/24/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/23/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/23/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/23/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/23/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/23/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/23/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/22/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/22/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/22/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/22/2017,08:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/22/2017,04:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/22/2017,00:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/21/2017,20:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/21/2017,16:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/21/2017,12:00:00,REGULAR,1431,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/21/2017,08:00:00,REGULAR,1428,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/21/2017,04:00:00,REGULAR,1428,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/21/2017,00:00:00,REGULAR,1428,0
A002,R051,02-05-00,59 ST,NQR456W,BMT,09/20/2017,20:00:00,REGULAR,1428,0
